Country_Name,Country_Code,Year,TFP,Renewable_Share,GDP_Per_Capita,Oil_Price,Trade,Energy_Intensity,FDI_Value,Inflation_Rate,Industry_Value_Added,Event,Event Year,Event_Time,EventTime_-5,EventTime_-4,EventTime_-3,EventTime_-2,EventTime_-1,EventTime_0,EventTime_1,EventTime_2,EventTime_3,EventTime_4,EventTime_5
Romania,ROU,2007,0.90798235,10.141548,19943.836,669.10834,63.50515667,3.97,5.786790162,4.837329283,34.28218255,No Event,,,0,0,0,0,0,0,0,0,0,0,0
Romania,ROU,2008,0.9388411,10.890498,22166.418,865.7226,65.175201,3.61,6.377418661,7.850802557,36.77437066,No Event,,,0,0,0,0,0,0,0,0,0,0,0
Romania,ROU,2009,0.87961954,11.198948,21118.615,550.9246,58.47005837,3.37,2.663644071,5.587420043,36.42314204,No Event,,,0,0,0,0,0,0,0,0,0,0,0
Romania,ROU,2010,0.851462,14.56034,20415.629,698.6944,69.95493549,3.52,1.889718591,6.091416686,38.30732865,No Event,,,0,0,0,0,0,0,0,0,0,0,0
Romania,ROU,2011,0.8598241,11.572445,21443.033,947.91266,76.27135644,3.44,1.230426891,5.789253288,40.20991596,No Event,,,0,0,0,0,0,0,0,0,0,0,0
Romania,ROU,2012,0.868842,10.943061,21953.324,932.1515,76.59432399,3.29,1.701437729,3.334922677,34.42764635,No Event,,,0,0,0,0,0,0,0,0,0,0,0
Romania,ROU,2013,0.88964593,15.251155,22094.48,893.9215,81.39761317,3.0,2.03100514,3.984712355,32.0726085,No Event,,,0,0,0,0,0,0,0,0,0,0,0
Romania,ROU,2014,0.9041038,18.369642,23091.254,801.0234,83.37514296,2.85,1.937288272,1.068309877,32.57002115,No Event,,,0,0,0,0,0,0,0,0,0,0,0
Romania,ROU,2015,0.92852324,19.063501,23933.29,423.5977,83.5205767,2.78,2.427258221,-0.594156437,30.81180708,No Event,,,0,0,0,0,0,0,0,0,0,0,0
Romania,ROU,2016,0.9552514,19.769327,24758.818,349.22733,85.89252829,2.7,3.374175696,-1.544796668,30.12138475,No Event,,,0,0,0,0,0,0,0,0,0,0,0
Romania,ROU,2017,1.0,17.551455,26943.463,423.7134,87.15606457,2.62,2.832730745,1.339021211,29.11309332,No Event,,,0,0,0,0,0,0,0,0,0,0,0
Romania,ROU,2018,1.0272819,18.607594,28736.217,544.2567,86.49119902,2.49,3.016223704,4.625484431,28.911866,No Event,,,0,0,0,0,0,0,0,0,0,0,0
Romania,ROU,2019,1.0453175,18.112833,30001.105,481.3486,84.36771216,2.37,2.926544483,3.827854326,27.62803765,No Event,,,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,SAU,2000,1.6722107,0.0,40406.332,317.14212,68.1664488,5.14,-0.992569099,-1.124994779,53.45028219,No Event,,,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,SAU,2001,1.6076249,0.0,38943.785,264.57272,63.56058368,5.36,0.010665937,-1.120944775,50.78129978,No Event,,,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,SAU,2002,1.5199251,0.0,36946.75,266.61496,64.59279741,6.23,-0.323899964,0.247186514,51.00264127,No Event,,,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,SAU,2003,1.6030923,0.0,40163.96,300.3636,69.83117071,5.61,-0.271772776,0.612194395,53.96396051,No Event,,,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,SAU,2004,1.6236166,0.0,42424.047,388.2573,75.08283666,5.09,-0.129209725,0.515506767,56.70562094,No Event,,,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,SAU,2005,1.5937277,0.0,43437.867,535.04755,81.95407594,5.09,1.335158503,0.479230398,61.73723625,No Event,,,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,SAU,2006,1.5073411,0.0,42916.055,619.3181,89.94460468,5.34,1.585536023,2.209024079,62.53699103,No Event,,,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,SAU,2007,1.4087027,0.0,42024.664,669.10834,94.8633171,5.52,1.484578845,4.167823301,62.69342268,No Event,,,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,SAU,2008,1.3796272,8.04019e-05,42963.05,865.7226,96.10263087,5.72,1.059256996,9.870247913,66.42934316,No Event,,,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,SAU,2009,1.2694658,7.71272e-05,40532.45,550.9246,84.85834156,6.32,0.101690387,5.057223147,54.64500095,No Event,,,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,SAU,2010,1.2283945,0.000463029,41231.566,698.6944,82.54977718,6.7,0.923670559,5.339416806,58.03151995,No Event,,,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,SAU,2011,1.2179617,0.000581657,44642.758,947.91266,84.86139246,6.3,0.692228186,5.826216088,63.17031741,No Event,,,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,SAU,2012,1.1975415,0.002589888,46041.664,932.1515,82.85043838,6.18,0.678716958,2.866268875,62.20831025,No Event,,,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,SAU,2013,1.1506137,0.00423848,46359.844,893.9215,81.91721094,5.94,0.447216749,3.532524707,59.34703742,No Event,,,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,SAU,2014,1.1170925,0.004239704,47261.684,801.0234,79.56164872,6.32,0.196849927,2.236290315,56.57513013,No Event,,,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,SAU,2015,1.0907412,0.004042248,48535.16,423.5977,69.50388876,6.17,0.593089977,1.206073222,44.63949564,No Event,,,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,SAU,2016,1.0554852,0.003862619,48691.27,349.22733,59.90542543,6.07,3.296521605,2.068840361,42.4239039,No Event,,,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,SAU,2017,1.0,0.005842626,47551.86,423.7134,61.81431656,6.18,0.141827981,-0.83819458,44.94597629,No Event,,,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,SAU,2018,0.98442626,0.014015297,47714.113,544.2567,61.95558053,5.81,1.434131292,2.45814158,49.13400966,No Event,,,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,SAU,2019,0.95320314,0.01887056,47024.543,481.3486,60.19818623,5.76,0.367200871,-2.093333333,46.04781884,No Event,,,0,0,0,0,0,0,0,0,0,0,0
Slovenia,SVN,2000,0.8451763,14.733458,26276.945,317.14212,104.6203486,5.2,0.673638153,8.911744187,30.44540549,National Renewable Energy Action Plan,2010.0,,0,0,0,0,0,0,0,0,0,0,0
Slovenia,SVN,2001,0.8594127,13.841273,27079.475,264.57272,105.5832235,5.36,2.424902916,8.379665875,30.59804856,National Renewable Energy Action Plan,2010.0,,0,0,0,0,0,0,0,0,0,0,0
Slovenia,SVN,2002,0.86055565,12.2197,27994.062,266.61496,104.8804583,5.19,7.968263578,7.480777707,30.0414822,National Renewable Energy Action Plan,2010.0,,0,0,0,0,0,0,0,0,0,0,0
Slovenia,SVN,2003,0.8748705,11.173246,28805.385,300.3636,103.2800271,5.12,1.824214953,5.544164218,30.29333026,National Renewable Energy Action Plan,2010.0,,0,0,0,0,0,0,0,0,0,0,0
Slovenia,SVN,2004,0.89312834,14.313093,30041.814,388.2573,112.3999335,5.05,2.234124717,3.592975942,30.26349153,National Renewable Energy Action Plan,2010.0,,0,0,0,0,0,0,0,0,0,0,0
Slovenia,SVN,2005,0.9301926,12.02858,31128.83,535.04755,121.1272842,5.04,2.700572232,2.451501323,29.81140145,National Renewable Energy Action Plan,2010.0,-5,1,0,0,0,0,0,0,0,0,0,0
Slovenia,SVN,2006,0.9644127,12.332751,32812.74,619.3181,130.5179131,4.74,1.762646588,2.457924442,30.11340673,National Renewable Energy Action Plan,2010.0,-4,0,1,0,0,0,0,0,0,0,0,0
Slovenia,SVN,2007,0.99219203,11.394596,34907.367,669.10834,137.6630944,4.49,3.935872769,3.657495633,30.59831939,National Renewable Energy Action Plan,2010.0,-3,0,0,1,0,0,0,0,0,0,0,0
Slovenia,SVN,2008,0.9847196,13.356625,36075.47,865.7226,135.3870937,4.57,1.946955128,5.647423806,29.75536785,National Renewable Energy Action Plan,2010.0,-2,0,0,0,1,0,0,0,0,0,0,0
Slovenia,SVN,2009,0.9140365,16.37066,33052.227,550.9246,114.482301,4.43,-0.694282375,0.839262247,27.38243772,National Renewable Energy Action Plan,2010.0,-1,0,0,0,0,1,0,0,0,0,0,0
Slovenia,SVN,2010,0.93445116,15.943668,33350.613,698.6944,128.6065754,4.49,0.667761282,1.801170221,26.3518668,National Renewable Energy Action Plan,2010.0,0,0,0,0,0,0,1,0,0,0,0,0
Slovenia,SVN,2011,0.95295155,13.359873,33568.066,947.91266,140.3323558,4.45,1.710859603,1.802851719,26.54872343,National Renewable Energy Action Plan,2010.0,1,0,0,0,0,0,0,1,0,0,0,0
Slovenia,SVN,2012,0.93750155,15.410497,32613.49,932.1515,143.6564486,4.38,0.072644639,2.59741386,27.07243904,National Renewable Energy Action Plan,2010.0,2,0,0,0,0,0,0,0,1,0,0,0
Slovenia,SVN,2013,0.9230397,18.234604,32234.025,893.9215,145.1687894,4.31,0.217315882,1.769200859,27.13635733,National Renewable Energy Action Plan,2010.0,3,0,0,0,0,0,0,0,0,1,0,0
Slovenia,SVN,2014,0.9346295,22.357998,33093.75,801.0234,146.4717051,4.08,2.058753104,0.199343827,27.77362038,National Renewable Energy Action Plan,2010.0,4,0,0,0,0,0,0,0,0,0,1,0
Slovenia,SVN,2015,0.94046503,16.322464,33799.727,423.5977,147.2183677,3.94,4.050968483,-0.525552286,27.62721233,National Renewable Energy Action Plan,2010.0,5,0,0,0,0,0,0,0,0,0,0,1
Slovenia,SVN,2016,0.9676246,17.403463,34853.043,349.22733,148.2384481,3.94,3.265413953,-0.054999542,27.59979562,National Renewable Energy Action Plan,2010.0,,0,0,0,0,0,0,0,0,0,0,0
Slovenia,SVN,2017,1.0,15.219537,36507.555,423.7134,158.7021358,3.86,2.484214136,1.429107433,28.03117422,National Renewable Energy Action Plan,2010.0,,0,0,0,0,0,0,0,0,0,0,0
Slovenia,SVN,2018,1.0251836,18.022463,37995.715,544.2567,162.613494,3.66,2.8648991,1.73860862,28.07187297,National Renewable Energy Action Plan,2010.0,,0,0,0,0,0,0,0,0,0,0,0
Slovenia,SVN,2019,1.0368927,18.17371,39061.25,481.3486,160.0442757,3.48,3.990986121,1.630522608,28.5562741,National Renewable Energy Action Plan,2010.0,,0,0,0,0,0,0,0,0,0,0,0
South Africa,ZAF,2000,1.0395021,0.40555847,10598.86,317.14212,46.22072174,9.22,0.638427514,5.338951029,28.22975551,No Event,,,0,0,0,0,0,0,0,0,0,0,0
South Africa,ZAF,2001,1.0750525,0.5403346,10789.051,264.57272,49.17094519,8.65,5.368345298,5.701900183,28.53161312,No Event,,,0,0,0,0,0,0,0,0,0,0,0
South Africa,ZAF,2002,1.0647748,0.6958178,11086.924,266.61496,53.46550163,7.94,1.146357269,9.494710703,28.50591602,No Event,,,0,0,0,0,0,0,0,0,0,0,0
South Africa,ZAF,2003,1.1022713,0.34200898,11308.883,300.3636,45.72386257,8.64,0.397492744,5.679417711,26.89286806,No Event,,,0,0,0,0,0,0,0,0,0,0,0
South Africa,ZAF,2004,1.1151862,0.340497,11713.88,388.2573,45.64357522,9.01,0.274199791,-0.692030271,26.30363667,No Event,,,0,0,0,0,0,0,0,0,0,0,0
South Africa,ZAF,2005,1.1356134,0.40440947,12216.027,535.04755,47.4277814,8.22,2.257818745,2.062846165,26.01507927,No Event,,,0,0,0,0,0,0,0,0,0,0,0
South Africa,ZAF,2006,1.109334,0.73137957,12776.878,619.3181,53.76814127,7.93,0.205125539,3.243907765,24.85911763,No Event,,,0,0,0,0,0,0,0,0,0,0,0
South Africa,ZAF,2007,1.1230508,0.7601123,13325.982,669.10834,57.12513914,8.18,1.977557722,6.177806835,25.29461831,No Event,,,0,0,0,0,0,0,0,0,0,0,0
South Africa,ZAF,2008,1.110764,0.3902271,13596.288,865.7226,65.9745238,8.59,3.126866143,10.07457552,26.94155611,No Event,,,0,0,0,0,0,0,0,0,0,0,0
South Africa,ZAF,2009,1.0858678,0.40872985,13228.895,550.9246,49.58753533,8.84,2.312174703,7.215314136,25.74307619,No Event,,,0,0,0,0,0,0,0,0,0,0,0
South Africa,ZAF,2010,1.1079634,0.32559687,13469.361,698.6944,50.40608716,7.98,0.884904612,4.089729895,25.3034631,No Event,,,0,0,0,0,0,0,0,0,0,0,0
South Africa,ZAF,2011,1.083793,0.73007625,13721.686,947.91266,54.63635044,7.87,0.903381424,4.99926697,24.83949115,No Event,,,0,0,0,0,0,0,0,0,0,0,0
South Africa,ZAF,2012,1.0880953,0.3535202,13864.971,932.1515,55.58261719,7.35,1.064922495,5.724657917,24.46860024,No Event,,,0,0,0,0,0,0,0,0,0,0,0
South Africa,ZAF,2013,1.0790013,0.40839744,14017.411,893.9215,58.87502763,7.12,2.053580952,5.784469097,24.55174177,No Event,,,0,0,0,0,0,0,0,0,0,0,0
South Africa,ZAF,2014,1.0714617,0.8483203,13993.2705,801.0234,59.49957406,7.43,1.519327438,6.129837703,24.30528201,No Event,,,0,0,0,0,0,0,0,0,0,0,0
South Africa,ZAF,2015,1.0325079,1.3551667,13887.211,423.5977,56.72667614,6.93,0.438735792,4.540642277,23.73230797,No Event,,,0,0,0,0,0,0,0,0,0,0,0
South Africa,ZAF,2016,1.0092362,1.5691502,13844.276,349.22733,55.8612575,7.14,0.684612553,6.571396422,23.7825373,No Event,,,0,0,0,0,0,0,0,0,0,0,0
South Africa,ZAF,2017,1.0,2.2865977,13950.453,423.7134,53.53593183,7.02,0.539673957,5.184246648,23.6105565,No Event,,,0,0,0,0,0,0,0,0,0,0,0
South Africa,ZAF,2018,0.9799908,2.4042408,13995.0625,544.2567,54.48554513,6.72,1.374291172,4.517165228,23.53706084,No Event,,,0,0,0,0,0,0,0,0,0,0,0
South Africa,ZAF,2019,0.96604526,2.3171031,13850.8955,481.3486,53.89799641,6.72,1.314077523,4.12024587,23.62201528,No Event,,,0,0,0,0,0,0,0,0,0,0,0
Spain,ESP,2000,1.0414275,6.9646425,34756.742,317.14212,60.1216241,3.6,6.773040935,3.433515634,28.02064336,Renewable Energy Plan (2005-2010),2005.0,-5,1,0,0,0,0,0,0,0,0,0,0
Spain,ESP,2001,1.0338598,9.178006,35873.87,264.57272,58.01388956,3.55,4.604886535,3.589834133,27.98855281,Renewable Energy Plan (2005-2010),2005.0,-4,0,1,0,0,0,0,0,0,0,0,0
Spain,ESP,2002,1.0265206,6.3488426,36336.637,266.61496,55.10214153,3.56,5.551923573,3.065656859,27.76441025,Renewable Energy Plan (2005-2010),2005.0,-3,0,0,1,0,0,0,0,0,0,0,0
Spain,ESP,2003,1.0218264,9.698218,36749.527,300.3636,53.43578972,3.58,3.386140001,3.038888394,27.41443384,Renewable Energy Plan (2005-2010),2005.0,-2,0,0,0,1,0,0,0,0,0,0,0
Spain,ESP,2004,1.0168722,8.444597,37248.824,388.2573,54.47951827,3.62,2.361889948,3.039248811,26.96745223,Renewable Energy Plan (2005-2010),2005.0,-1,0,0,0,0,1,0,0,0,0,0,0
Spain,ESP,2005,1.0131003,6.800817,37962.418,535.04755,54.6991667,3.57,2.33900873,3.368814098,27.13177793,Renewable Energy Plan (2005-2010),2005.0,0,0,0,0,0,0,1,0,0,0,0,0
Spain,ESP,2006,1.0115231,8.364842,38857.484,619.3181,56.08392638,3.42,2.609496217,3.515575768,26.8985528,Renewable Energy Plan (2005-2010),2005.0,1,0,0,0,0,0,0,1,0,0,0,0
Spain,ESP,2007,1.0122926,9.3278475,39519.84,669.10834,57.62694877,3.35,4.620270116,2.786797458,26.26693555,Renewable Energy Plan (2005-2010),2005.0,2,0,0,0,0,0,0,0,1,0,0,0
Spain,ESP,2008,0.9997301,10.477875,39239.387,865.7226,55.82813152,3.21,4.528325308,4.07534336,26.18694896,Renewable Energy Plan (2005-2010),2005.0,3,0,0,0,0,0,0,0,0,1,0,0
Spain,ESP,2009,0.9860908,13.524963,37429.766,550.9246,46.83669,3.07,0.638105873,-0.287813084,24.78215081,Renewable Energy Plan (2005-2010),2005.0,4,0,0,0,0,0,0,0,0,0,1,0
Spain,ESP,2010,0.9894858,17.252142,37318.53,698.6944,52.69336997,3.07,2.5636989,1.799864577,22.98594897,Renewable Energy Plan (2005-2010),2005.0,5,0,0,0,0,0,0,0,0,0,0,1
Spain,ESP,2011,0.9857449,16.013664,36883.324,947.91266,58.51182289,3.04,1.803750862,3.196101888,21.88717027,Renewable Energy Plan (2005-2010),2005.0,,0,0,0,0,0,0,0,0,0,0,0
Spain,ESP,2012,0.9768283,16.591034,35768.742,932.1515,60.5540347,3.13,1.566383198,2.446127824,20.79927488,Renewable Energy Plan (2005-2010),2005.0,,0,0,0,0,0,0,0,0,0,0,0
Spain,ESP,2013,0.9712137,20.175394,35382.535,893.9215,61.66877264,2.96,3.460855906,1.408581092,20.0279432,Renewable Energy Plan (2005-2010),2005.0,,0,0,0,0,0,0,0,0,0,0,0
Spain,ESP,2014,0.97096026,20.319185,35983.81,801.0234,63.39926214,2.86,2.3164223,-0.151114838,19.86959899,Renewable Energy Plan (2005-2010),2005.0,,0,0,0,0,0,0,0,0,0,0,0
Spain,ESP,2015,0.9833866,17.742815,37394.055,423.5977,63.58204122,2.85,1.971316928,-0.50036571,19.92306221,Renewable Energy Plan (2005-2010),2005.0,,0,0,0,0,0,0,0,0,0,0,0
Spain,ESP,2016,0.9907133,18.941141,38497.484,349.22733,63.18867785,2.78,3.617224797,-0.202598,19.79372502,Renewable Energy Plan (2005-2010),2005.0,,0,0,0,0,0,0,0,0,0,0,0
Spain,ESP,2017,1.0,16.00793,39550.188,423.7134,66.16744614,2.84,2.540392123,1.956076334,19.9047199,Renewable Energy Plan (2005-2010),2005.0,,0,0,0,0,0,0,0,0,0,0,0
Spain,ESP,2018,1.0006517,18.693235,40276.906,544.2567,67.0094104,2.77,4.467485098,1.674981369,19.73857438,Renewable Energy Plan (2005-2010),2005.0,,0,0,0,0,0,0,0,0,0,0,0
Spain,ESP,2019,1.002305,17.812366,40782.234,481.3486,66.36622504,2.64,2.16052375,0.699518994,19.97790558,Renewable Energy Plan (2005-2010),2005.0,,0,0,0,0,0,0,0,0,0,0,0
Sweden,SWE,2000,0.8651686,37.866596,40625.363,317.14212,81.47161023,5.46,8.679112107,0.899143734,25.99919462,Electricity Certificate System,2003.0,-3,0,0,1,0,0,0,0,0,0,0,0
Sweden,SWE,2001,0.865146,35.34507,41103.727,264.57272,80.56870032,5.72,7.512522249,2.405958341,25.68018432,Electricity Certificate System,2003.0,-2,0,0,0,1,0,0,0,0,0,0,0
Sweden,SWE,2002,0.8844281,32.206024,41870.258,266.61496,77.08490417,5.74,6.874898241,2.158482136,25.45581021,Electricity Certificate System,2003.0,-1,0,0,0,0,1,0,0,0,0,0,0
Sweden,SWE,2003,0.9037484,28.300158,42678.285,300.3636,75.32781797,5.49,1.798308906,1.925655349,24.89480544,Electricity Certificate System,2003.0,0,0,0,0,0,0,1,0,0,0,0,0
Sweden,SWE,2004,0.9298153,30.319536,44354.39,388.2573,78.73551972,5.46,4.382985861,0.373659829,24.74661173,Electricity Certificate System,2003.0,1,0,0,0,0,0,0,1,0,0,0,0
Sweden,SWE,2005,0.9451483,35.004883,45440.297,535.04755,84.16752046,5.18,5.305897302,0.453170853,24.5821093,Electricity Certificate System,2003.0,2,0,0,0,0,0,0,0,1,0,0,0
Sweden,SWE,2006,0.9675642,32.864414,47292.312,619.3181,88.32983589,4.82,5.219187766,1.360214686,24.84277537,Electricity Certificate System,2003.0,3,0,0,0,0,0,0,0,0,1,0,0
Sweden,SWE,2007,0.9709475,35.20214,48557.383,669.10834,89.5464307,4.64,9.416078516,2.212168834,25.02473468,Electricity Certificate System,2003.0,4,0,0,0,0,0,0,0,0,0,1,0
Sweden,SWE,2008,0.94775647,37.133144,47963.492,865.7226,92.80790144,4.63,8.051928322,3.437049106,24.14566043,Electricity Certificate System,2003.0,5,0,0,0,0,0,0,0,0,0,0,1
Sweden,SWE,2009,0.91701233,39.755516,45492.77,550.9246,81.9578894,4.43,2.063225143,-0.494460544,22.33499621,Electricity Certificate System,2003.0,,0,0,0,0,0,0,0,0,0,0,0
Sweden,SWE,2010,0.9526817,38.4675,47791.37,698.6944,85.09104947,4.7,0.126859059,1.157988027,23.85911879,Electricity Certificate System,2003.0,,0,0,0,0,0,0,0,0,0,0,0
Sweden,SWE,2011,0.9625922,39.769398,48947.438,947.91266,86.39032508,4.45,1.223286221,2.961150738,23.73387749,Electricity Certificate System,2003.0,,0,0,0,0,0,0,0,0,0,0,0
Sweden,SWE,2012,0.95068747,43.459965,48300.844,932.1515,85.29767121,4.52,0.777370132,0.888377507,23.10520143,Electricity Certificate System,2003.0,,0,0,0,0,0,0,0,0,0,0,0
Sweden,SWE,2013,0.9541961,39.280052,48462.16,893.9215,81.63981336,4.41,0.254696305,-0.04429297,21.98489669,Electricity Certificate System,2003.0,,0,0,0,0,0,0,0,0,0,0,0
Sweden,SWE,2014,0.9653796,40.778534,49258.996,801.0234,83.82264677,4.19,-1.04543478,-0.179638494,21.6085141,Electricity Certificate System,2003.0,,0,0,0,0,0,0,0,0,0,0,0
Sweden,SWE,2015,0.99174666,46.67754,50928.965,423.5977,84.15717393,3.7,1.948894425,-0.046784745,22.28366785,Electricity Certificate System,2003.0,,0,0,0,0,0,0,0,0,0,0,0
Sweden,SWE,2016,0.9911555,41.982113,51334.434,349.22733,83.26380075,3.9,3.008539081,0.984269245,21.9558674,Electricity Certificate System,2003.0,,0,0,0,0,0,0,0,0,0,0,0
Sweden,SWE,2017,1.0,42.70394,51947.953,423.7134,85.92125042,3.91,4.533844068,1.794499047,22.16370526,Electricity Certificate System,2003.0,,0,0,0,0,0,0,0,0,0,0,0
Sweden,SWE,2018,1.0026348,42.643585,52349.293,544.2567,90.12969572,3.91,-0.129536947,1.953535301,22.18511636,Electricity Certificate System,2003.0,,0,0,0,0,0,0,0,0,0,0,0
Sweden,SWE,2019,1.0106641,44.814293,52850.57,481.3486,92.52108348,3.73,2.984475169,1.784150974,22.29257389,Electricity Certificate System,2003.0,,0,0,0,0,0,0,0,0,0,0,0
Switzerland,CHE,2000,0.9183107,30.638754,59190.414,317.14212,97.93685621,2.44,8.266316029,1.558529197,25.46819598,Energy Strategy 2050 Announcement,2011.0,,0,0,0,0,0,0,0,0,0,0,0
Switzerland,CHE,2001,0.92831725,31.92899,59743.816,264.57272,96.03983789,2.55,3.407398223,0.98902033,26.24425789,Energy Strategy 2050 Announcement,2011.0,,0,0,0,0,0,0,0,0,0,0,0
Switzerland,CHE,2002,0.92478555,29.157335,59250.164,266.61496,91.78185086,2.48,2.669903848,0.642711507,26.43397651,Energy Strategy 2050 Announcement,2011.0,,0,0,0,0,0,0,0,0,0,0,0
Switzerland,CHE,2003,0.91561925,28.98333,58793.15,300.3636,90.33549611,2.49,5.446675187,0.638272931,26.00642138,Energy Strategy 2050 Announcement,2011.0,,0,0,0,0,0,0,0,0,0,0,0
Switzerland,CHE,2004,0.9193905,28.126806,59967.914,388.2573,95.51709446,2.44,1.758372736,0.802908731,25.55151011,Energy Strategy 2050 Announcement,2011.0,,0,0,0,0,0,0,0,0,0,0,0
Switzerland,CHE,2005,0.93387455,27.23591,61223.395,535.04755,102.2611721,2.36,0.637104289,1.171954203,25.82707424,Energy Strategy 2050 Announcement,2011.0,,0,0,0,0,0,0,0,0,0,0,0
Switzerland,CHE,2006,0.9496166,26.256657,63318.793,619.3181,106.2451548,2.36,12.17313231,1.059509283,26.00279319,Energy Strategy 2050 Announcement,2011.0,-5,1,0,0,0,0,0,0,0,0,0,0
Switzerland,CHE,2007,0.9619041,29.21831,65213.18,669.10834,113.3318578,2.16,9.921389238,0.732350603,25.93094508,Energy Strategy 2050 Announcement,2011.0,-4,0,1,0,0,0,0,0,0,0,0,0
Switzerland,CHE,2008,0.967666,29.095587,66197.87,865.7226,116.7780001,2.19,0.527253064,2.426041171,25.94630114,Energy Strategy 2050 Announcement,2011.0,-3,0,0,1,0,0,0,0,0,0,0,0
Switzerland,CHE,2009,0.9440272,29.297272,63873.953,550.9246,109.7759846,2.25,8.599325092,-0.480481936,24.74278723,Energy Strategy 2050 Announcement,2011.0,-2,0,0,0,1,0,0,0,0,0,0,0
Switzerland,CHE,2010,0.9765461,29.107452,65262.34,698.6944,120.0651233,2.12,2.950773189,0.688238707,24.69452587,Energy Strategy 2050 Announcement,2011.0,-1,0,0,0,0,1,0,0,0,0,0,0
Switzerland,CHE,2011,0.97418946,28.232935,65710.914,947.91266,125.5562732,2.01,2.900520774,0.231349208,25.03152647,Energy Strategy 2050 Announcement,2011.0,0,0,0,0,0,0,1,0,0,0,0,0
Switzerland,CHE,2012,0.972274,31.610807,65783.586,932.1515,126.4538605,2.01,5.819102216,-0.692552018,24.60389113,Energy Strategy 2050 Announcement,2011.0,1,0,0,0,0,0,0,1,0,0,0,0
Switzerland,CHE,2013,0.98244965,31.100544,66196.945,893.9215,133.6937084,2.05,-3.52948637,-0.217323155,24.70221273,Energy Strategy 2050 Announcement,2011.0,2,0,0,0,0,0,0,0,1,0,0,0
Switzerland,CHE,2014,0.99094015,32.28236,66930.87,801.0234,120.2134234,1.88,2.890846324,-0.013202539,24.32391507,Energy Strategy 2050 Announcement,2011.0,3,0,0,0,0,0,0,0,0,1,0,0
Switzerland,CHE,2015,0.98497903,33.313087,67261.59,423.5977,117.1384822,1.81,17.10838333,-1.143908672,24.20112582,Energy Strategy 2050 Announcement,2011.0,4,0,0,0,0,0,0,0,0,0,1,0
Switzerland,CHE,2016,0.98916984,32.569138,67907.39,349.22733,123.5659245,1.72,24.2480735,-0.434618664,24.08997921,Energy Strategy 2050 Announcement,2011.0,5,0,0,0,0,0,0,0,0,0,0,1
Switzerland,CHE,2017,1.0,32.465992,68193.51,423.7134,123.6218076,1.71,20.60353782,0.53378784,24.21769432,Energy Strategy 2050 Announcement,2011.0,,0,0,0,0,0,0,0,0,0,0,0
Switzerland,CHE,2018,1.0194103,32.574883,69629.336,544.2567,124.4285043,1.67,-22.10511983,0.936335464,24.42395718,Energy Strategy 2050 Announcement,2011.0,,0,0,0,0,0,0,0,0,0,0,0
Switzerland,CHE,2019,1.0200546,33.7412,69923.93,481.3486,124.1276122,1.69,1.216424915,0.36288618,24.72115913,Energy Strategy 2050 Announcement,2011.0,,0,0,0,0,0,0,0,0,0,0,0
Thailand,THA,2000,0.68981683,2.5755086,9791.8955,317.14212,121.2979554,4.93,2.663128687,1.591969175,36.66940838,No Event,,,0,0,0,0,0,0,0,0,0,0,0
Thailand,THA,2001,0.7154034,2.5723314,10036.329,264.57272,120.2679663,4.9,4.212235095,1.626908873,36.32100349,No Event,,,0,0,0,0,0,0,0,0,0,0,0
Thailand,THA,2002,0.7379383,2.8190806,10558.468,266.61496,114.969743,5.1,2.488153019,0.697308977,36.89443145,No Event,,,0,0,0,0,0,0,0,0,0,0,0
Thailand,THA,2003,0.7684897,2.7241347,11220.684,300.3636,116.6928197,5.15,3.435939848,1.804349946,37.91817489,No Event,,,0,0,0,0,0,0,0,0,0,0,0
Thailand,THA,2004,0.7845792,2.31644,11828.839,388.2573,127.4118737,5.24,3.389474953,2.759149262,37.9023025,No Event,,,0,0,0,0,0,0,0,0,0,0,0
Thailand,THA,2005,0.79969984,2.2147255,12228.661,535.04755,137.8538668,5.18,4.339587081,4.540369196,38.50521071,No Event,,,0,0,0,0,0,0,0,0,0,0,0
Thailand,THA,2006,0.8153645,2.8646533,12739.737,619.3181,134.0869462,5.03,4.021256707,4.63747436,39.14685588,No Event,,,0,0,0,0,0,0,0,0,0,0,0
